NOME SUBTIPO DE CURSOS;CÓDIGO CURSO;CURSO;EIXO TECNOLÓGICO;MODALIDADE;CARGA HORÁRIA CURSO;SITUACAO ATIVO;CÓDIGO UNIDADE DE ENSINO;UNIDADE DE ENSINO;MUNICÍPIO;UF;CÓDIGO MUNICÍPIO
TÉCNICO;23;TÉCNICO EM RADIOLOGIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;20229;ESCOLA DE ENFERMAGEM SÃO VICENTE DE PAULA;JOÃO PESSOA;PB;2507507
TÉCNICO;8;TÉCNICO EM ESTÉTICA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;20199;ESCOLA DE ENFERMAGEM SÃO VICENTE DE PAULA;JOÃO PESSOA;PB;2507507
TÉCNICO;85;TÉCNICO EM EDIFICAÇÕES;INFRAESTRUTURA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;20199;ESCOLA DE ENFERMAGEM SÃO VICENTE DE PAULA;JOÃO PESSOA;PB;2507507
TÉCNICO;70;TÉCNICO EM HOSPEDAGEM;TURISMO, HOSPITALIDADE E LAZER;EDUCAÇÃO PRESENCIAL;800;ATIVO;12472;ESCOLA DE ENSINO FUNDAMENTAL E MÉDIO PRESIDENTE MEDICI;JOÃO PESSOA;PB;2507507
TÉCNICO;75;TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1000;ATIVO;12472;ESCOLA DE ENSINO FUNDAMENTAL E MÉDIO PRESIDENTE MEDICI;JOÃO PESSOA;PB;2507507
TÉCNICO;72;TÉCNICO EM RESTAURANTE E BAR;TURISMO, HOSPITALIDADE E LAZER;EDUCAÇÃO PRESENCIAL;800;ATIVO;12472;ESCOLA DE ENSINO FUNDAMENTAL E MÉDIO PRESIDENTE MEDICI;JOÃO PESSOA;PB;2507507
TÉCNICO;68;TÉCNICO EM EVENTOS;TURISMO, HOSPITALIDADE E LAZER;EDUCAÇÃO PRESENCIAL;800;ATIVO;12472;ESCOLA DE ENSINO FUNDAMENTAL E MÉDIO PRESIDENTE MEDICI;JOÃO PESSOA;PB;2507507
TÉCNICO;2;TÉCNICO EM ANÁLISES CLÍNICAS;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;13030;ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL E MÉDIO PREFEITO OSWALDO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;75;TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1000;ATIVO;13030;ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL E MÉDIO PREFEITO OSWALDO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;56;TÉCNICO EM LOGÍSTICA;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;22612;ESCOLA SENAC INSTITUTO DOM ULRICO;JOÃO PESSOA;PB;2507507
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;22612;ESCOLA SENAC INSTITUTO DOM ULRICO;JOÃO PESSOA;PB;2507507
TÉCNICO;6;TÉCNICO EM ENFERMAGEM;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;12483;ESCOLA TÉCNICA DE ENFERMAGEM  ÔMEGA;JOÃO PESSOA;PB;2507507
TÉCNICO;12;TÉCNICO EM SAÚDE BUCAL;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;12483;ESCOLA TÉCNICA DE ENFERMAGEM  ÔMEGA;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;12483;ESCOLA TÉCNICA DE ENFERMAGEM  ÔMEGA;JOÃO PESSOA;PB;2507507
TÉCNICO;2;TÉCNICO EM ANÁLISES CLÍNICAS;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;12483;ESCOLA TÉCNICA DE ENFERMAGEM  ÔMEGA;JOÃO PESSOA;PB;2507507
TÉCNICO;65;TÉCNICO EM VENDAS;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;43890;ESCOLA TÉCNICA ESTADUAL PASTOR JOÃO PEREIRA GOMES FILHO;JOÃO PESSOA;PB;2507507
TÉCNICO;67;TÉCNICO EM COZINHA;TURISMO, HOSPITALIDADE E LAZER;EDUCAÇÃO PRESENCIAL;800;ATIVO;43890;ESCOLA TÉCNICA ESTADUAL PASTOR JOÃO PEREIRA GOMES FILHO;JOÃO PESSOA;PB;2507507
TÉCNICO;23;TÉCNICO EM RADIOLOGIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;45517;ESCOLA TÉCNICA INTERNACIONAL DA PARAÍBA;JOÃO PESSOA;PB;2507507
TÉCNICO;6;TÉCNICO EM ENFERMAGEM;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;45517;ESCOLA TÉCNICA INTERNACIONAL DA PARAÍBA;JOÃO PESSOA;PB;2507507
TÉCNICO;2;TÉCNICO EM ANÁLISES CLÍNICAS;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;45517;ESCOLA TÉCNICA INTERNACIONAL DA PARAÍBA;JOÃO PESSOA;PB;2507507
TÉCNICO;18;TÉCNICO EM NUTRIÇÃO E DIETÉTICA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;45517;ESCOLA TÉCNICA INTERNACIONAL DA PARAÍBA;JOÃO PESSOA;PB;2507507
TÉCNICO;77;TÉCNICO EM REDES DE COMPUTADORES;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1000;ATIVO;45517;ESCOLA TÉCNICA INTERNACIONAL DA PARAÍBA;JOÃO PESSOA;PB;2507507
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;45517;ESCOLA TÉCNICA INTERNACIONAL DA PARAÍBA;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;45517;ESCOLA TÉCNICA INTERNACIONAL DA PARAÍBA;JOÃO PESSOA;PB;2507507
TÉCNICO;6;TÉCNICO EM ENFERMAGEM;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;45517;ESCOLA TÉCNICA INTERNACIONAL DA PARAÍBA;JOÃO PESSOA;PB;2507507
TÉCNICO;21;TÉCNICO EM PODOLOGIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;49409;FACULDADE PAULISTA DE ESTÉTICA E BELEZA;JOÃO PESSOA;PB;2507507
TÉCNICO;8;TÉCNICO EM ESTÉTICA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;49409;FACULDADE PAULISTA DE ESTÉTICA E BELEZA;JOÃO PESSOA;PB;2507507
TÉCNICO;55;TÉCNICO EM FINANÇAS;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;46724;FACULDADE TRÊS MARIAS;JOÃO PESSOA;PB;2507507
TÉCNICO;32;TÉCNICO EM MULTIMEIOS DIDÁTICOS;DESENVOLVIMENTO EDUCACIONAL E SOCIAL;EDUCAÇÃO PRESENCIAL;1200;ATIVO;46724;FACULDADE TRÊS MARIAS;JOÃO PESSOA;PB;2507507
TÉCNICO;59;TÉCNICO EM RECURSOS HUMANOS;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;46724;FACULDADE TRÊS MARIAS;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;64;TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;56;TÉCNICO EM LOGÍSTICA;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;38;TÉCNICO EM ELETROMECÂNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;36;TÉCNICO EM AUTOMAÇÃO INDUSTRIAL;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;59;TÉCNICO EM RECURSOS HUMANOS;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;40;TÉCNICO EM ELETROTÉCNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;39;TÉCNICO EM ELETRÔNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;43;TÉCNICO EM MECÂNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;85;TÉCNICO EM EDIFICAÇÕES;INFRAESTRUTURA;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;173;TÉCNICO EM AGRONEGÓCIO;RECURSOS NATURAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;34;TÉCNICO EM SECRETARIA ESCOLAR;DESENVOLVIMENTO EDUCACIONAL E SOCIAL;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;44;TÉCNICO EM MECATRÔNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;16;TÉCNICO EM MEIO AMBIENTE;AMBIENTE E SAÚDE;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;378751;TÉCNICO EM OPTOMETRIA;AMBIENTE E SAÚDE;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;45;TÉCNICO EM METALURGIA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;48;TÉCNICO EM REFRIGERAÇÃO E CLIMATIZAÇÃO;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;92;TÉCNICO EM SANEAMENTO;INFRAESTRUTURA;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;154;TÉCNICO EM AÇÚCAR E ÁLCOOL;PRODUÇÃO INDUSTRIAL;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;378731;TÉCNICO EM DESENVOLVIMENTO COMUNITÁRIO;DESENVOLVIMENTO EDUCACIONAL E SOCIAL;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;232040;TÉCNICO EM SISTEMAS DE ENERGIA RENOVÁVEL;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;181;TÉCNICO EM MINERAÇÃO;RECURSOS NATURAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;18;TÉCNICO EM NUTRIÇÃO E DIETÉTICA;AMBIENTE E SAÚDE;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;19;TÉCNICO EM ÓPTICA;AMBIENTE E SAÚDE;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49080;FORMA CURSOS ENSINO A DISTÂNCIA LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;12479;FUNETEC - PB;JOÃO PESSOA;PB;2507507
TÉCNICO;150;TÉCNICO EM PRODUÇÃO DE MODA;PRODUÇÃO CULTURAL E DESIGN;EDUCAÇÃO PRESENCIAL;800;ATIVO;12479;FUNETEC - PB;JOÃO PESSOA;PB;2507507
TÉCNICO;38;TÉCNICO EM ELETROMECÂNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;12479;FUNETEC - PB;JOÃO PESSOA;PB;2507507
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;12479;FUNETEC - PB;JOÃO PESSOA;PB;2507507
TÉCNICO;74;TÉCNICO EM INFORMÁTICA PARA INTERNET;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1000;ATIVO;13743;IDEZ EMPREENDIMENTOS EDUCACIONAIS SOCIEDADE SIMPLES LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;75;TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1000;ATIVO;13743;IDEZ EMPREENDIMENTOS EDUCACIONAIS SOCIEDADE SIMPLES LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;2;TÉCNICO EM ANÁLISES CLÍNICAS;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;12481;IEET;JOÃO PESSOA;PB;2507507
TÉCNICO;6;TÉCNICO EM ENFERMAGEM;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;12481;IEET;JOÃO PESSOA;PB;2507507
TÉCNICO;23;TÉCNICO EM RADIOLOGIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;12481;IEET;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;12481;IEET;JOÃO PESSOA;PB;2507507
TÉCNICO;166;TÉCNICO EM PETRÓLEO E GÁS;PRODUÇÃO INDUSTRIAL;EDUCAÇÃO PRESENCIAL;1200;ATIVO;342;INSTITUTO APRENDER MAIS LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;139;TÉCNICO EM DESIGN DE INTERIORES;PRODUÇÃO CULTURAL E DESIGN;EDUCAÇÃO PRESENCIAL;1200;ATIVO;342;INSTITUTO APRENDER MAIS LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;342;INSTITUTO APRENDER MAIS LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;16;TÉCNICO EM MEIO AMBIENTE;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;342;INSTITUTO APRENDER MAIS LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;85;TÉCNICO EM EDIFICAÇÕES;INFRAESTRUTURA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;342;INSTITUTO APRENDER MAIS LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;342;INSTITUTO APRENDER MAIS LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;40;TÉCNICO EM ELETROTÉCNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;342;INSTITUTO APRENDER MAIS LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;56;TÉCNICO EM LOGÍSTICA;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;342;INSTITUTO APRENDER MAIS LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;36;TÉCNICO EM AUTOMAÇÃO INDUSTRIAL;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;342;INSTITUTO APRENDER MAIS LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;48;TÉCNICO EM REFRIGERAÇÃO E CLIMATIZAÇÃO;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;342;INSTITUTO APRENDER MAIS LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;232050;TÉCNICO EM CUIDADOS DE IDOSOS;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;800;ATIVO;32038;INSTITUTO FEDERAL DA PARAÍBA CAMPUS AVANÇADO JOÃO PESSOA MANGABEIRA;JOÃO PESSOA;PB;2507507
TÉCNICO;39;TÉCNICO EM ELETRÔNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;2809;INSTITUTO FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;144;TÉCNICO EM INSTRUMENTO MUSICAL;PRODUÇÃO CULTURAL E DESIGN;EDUCAÇÃO PRESENCIAL;1200;ATIVO;2809;INSTITUTO FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;7;TÉCNICO EM EQUIPAMENTOS BIOMÉDICOS;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;2809;INSTITUTO FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;40;TÉCNICO EM ELETROTÉCNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;2809;INSTITUTO FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;43;TÉCNICO EM MECÂNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;2809;INSTITUTO FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;85;TÉCNICO EM EDIFICAÇÕES;INFRAESTRUTURA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;2809;INSTITUTO FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;5;TÉCNICO EM CONTROLE AMBIENTAL;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;2809;INSTITUTO FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;68;TÉCNICO EM EVENTOS;TURISMO, HOSPITALIDADE E LAZER;EDUCAÇÃO PRESENCIAL;800;ATIVO;2809;INSTITUTO FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;2809;INSTITUTO FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;60;TÉCNICO EM SECRETARIADO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;2809;INSTITUTO FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;2809;INSTITUTO FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;34;TÉCNICO EM SECRETARIA ESCOLAR;DESENVOLVIMENTO EDUCACIONAL E SOCIAL;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;2809;INSTITUTO FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;2809;INSTITUTO FEDERAL DA PARAÍBA - CAMPUS JOÃO PESSOA;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;48689;INSTITUTO SECTRAS;JOÃO PESSOA;PB;2507507
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21356;KRONOS CURSOS PROFISSIONALIZANTES;JOÃO PESSOA;PB;2507507
TÉCNICO;40;TÉCNICO EM ELETROTÉCNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21356;KRONOS CURSOS PROFISSIONALIZANTES;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21356;KRONOS CURSOS PROFISSIONALIZANTES;JOÃO PESSOA;PB;2507507
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;21356;KRONOS CURSOS PROFISSIONALIZANTES;JOÃO PESSOA;PB;2507507
TÉCNICO;19;TÉCNICO EM ÓPTICA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21356;KRONOS CURSOS PROFISSIONALIZANTES;JOÃO PESSOA;PB;2507507
TÉCNICO;36;TÉCNICO EM AUTOMAÇÃO INDUSTRIAL;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21356;KRONOS CURSOS PROFISSIONALIZANTES;JOÃO PESSOA;PB;2507507
TÉCNICO;48;TÉCNICO EM REFRIGERAÇÃO E CLIMATIZAÇÃO;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;21356;KRONOS CURSOS PROFISSIONALIZANTES;JOÃO PESSOA;PB;2507507
TÉCNICO;6;TÉCNICO EM ENFERMAGEM;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;42621; MM CURSOS E CAPACITAÇÃO EM SAÚDE LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;23;TÉCNICO EM RADIOLOGIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;42621; MM CURSOS E CAPACITAÇÃO EM SAÚDE LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;8;TÉCNICO EM ESTÉTICA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;42621; MM CURSOS E CAPACITAÇÃO EM SAÚDE LTDA;JOÃO PESSOA;PB;2507507
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49426;SCHOLA DIGITAL;JOÃO PESSOA;PB;2507507
TÉCNICO;85;TÉCNICO EM EDIFICAÇÕES;INFRAESTRUTURA;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49426;SCHOLA DIGITAL;JOÃO PESSOA;PB;2507507
TÉCNICO;69;TÉCNICO EM GUIA DE TURISMO;TURISMO, HOSPITALIDADE E LAZER;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49426;SCHOLA DIGITAL;JOÃO PESSOA;PB;2507507
TÉCNICO;34;TÉCNICO EM SECRETARIA ESCOLAR;DESENVOLVIMENTO EDUCACIONAL E SOCIAL;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49426;SCHOLA DIGITAL;JOÃO PESSOA;PB;2507507
TÉCNICO;39;TÉCNICO EM ELETRÔNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49426;SCHOLA DIGITAL;JOÃO PESSOA;PB;2507507
TÉCNICO;36;TÉCNICO EM AUTOMAÇÃO INDUSTRIAL;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49426;SCHOLA DIGITAL;JOÃO PESSOA;PB;2507507
